id,order_id,product_id,quantity,id,customer_id,employee_id,date,shipper_id,id,name,contact,address,city,postal_code,country,id,name,supplier_id,category_id,unit,price,id,name,description,employee_id,last_name,first_name,birthdate,photo,notes,id,name,phone,id,name,contact,address,city,postal_code,country,phone
318,10367,54,18,10367,83,7,1996-11-28,3,83,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,54,Tourtiere,25,6,"16 pies",7.45,6,Meat/Poultry,"Prepared meats",7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931",25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022"
317,10367,34,36,10367,83,7,1996-11-28,3,83,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,34,"Sasquatch Ale",16,1,"24 - 12 oz bottles",14,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931",16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931"
231,10334,68,10,10334,84,8,1996-10-21,2,84,"Victuailles en stock","Mary Saveley","2, rue du Commerce",Lyon,69004,France,68,"Scottish Longbreads",8,3,"10 boxes x 8 pieces",12.5,3,Confections,"Desserts, candies, and sweet breads",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199",8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448"
230,10334,52,8,10334,84,8,1996-10-21,2,84,"Victuailles en stock","Mary Saveley","2, rue du Commerce",Lyon,69004,France,52,"Filo Mix",24,5,"16 - 2 kg boxes",7,5,Grains/Cereals,"Breads, crackers, pasta, and cereal",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199",24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914"
72,10274,72,7,10274,85,6,1996-08-06,1,85,"Vins et alcools Chevalier","Paul Henriot","59 rue de lAbbaye",Reims,51100,France,72,"Mozzarella di Giovanni",14,4,"24 - 200 g pkgs.",34.8,4,"Dairy Products",Cheeses,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",1,"Speedy Express","(503) 555-9831",14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
71,10274,71,20,10274,85,6,1996-08-06,1,85,"Vins et alcools Chevalier","Paul Henriot","59 rue de lAbbaye",Reims,51100,France,71,Flotemysost,15,4,"10 - 500 g pkgs.",21.5,4,"Dairy Products",Cheeses,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",1,"Speedy Express","(503) 555-9831",15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
288,10356,55,12,10356,86,6,1996-11-18,2,86,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,55,"Pate chinois",25,6,"24 boxes x 2 pies",24,6,Meat/Poultry,"Prepared meats",6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022"
143,10301,40,10,10301,86,8,1996-09-09,2,86,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,40,"Boston Crab Meat",19,8,"24 - 4 oz tins",18.4,8,Seafood,"Seaweed and fish",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199",19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267"
289,10356,69,20,10356,86,6,1996-11-18,2,86,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,69,Gudbrandsdalsost,15,4,"10 kg pkg.",36,4,"Dairy Products",Cheeses,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
144,10301,56,20,10301,86,8,1996-09-09,2,86,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,56,"Gnocchi di nonna Alice",26,5,"24 - 250 g pkgs.",38,5,Grains/Cereals,"Breads, crackers, pasta, and cereal",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665"
287,10356,31,30,10356,86,6,1996-11-18,2,86,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,31,"Gorgonzola Telino",14,4,"12 - 100 g pkgs",12.5,4,"Dairy Products",Cheeses,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199",14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
271,10348,23,25,10348,86,4,1996-11-07,2,86,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,23,Tunnbrod,9,5,"12 - 250 g pkgs.",9,5,Grains/Cereals,"Breads, crackers, pasta, and cereal",4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",9,"PB Knackebrod AB","Lars Peterson","Kaloadagatan 13",Goteborg,"S-345 67",Sweden,"031-987 65 43"
270,10348,1,15,10348,86,4,1996-11-07,2,86,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,1,Chais,1,1,"10 boxes x 20 bags",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222"
439,10412,14,20,10412,87,8,1997-01-13,2,87,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,14,Tofu,6,7,"40 - 100 g pkgs.",23.25,7,Produce,"Dried fruit and bean curd",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199",6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877"
227,10333,14,10,10333,87,5,1996-10-18,3,87,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,14,Tofu,6,7,"40 - 100 g pkgs.",23.25,7,Produce,"Dried fruit and bean curd",5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",3,"Federal Shipping","(503) 555-9931",6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877"
229,10333,71,40,10333,87,5,1996-10-18,3,87,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,71,Flotemysost,15,4,"10 - 500 g pkgs.",21.5,4,"Dairy Products",Cheeses,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",3,"Federal Shipping","(503) 555-9931",15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
191,10320,71,30,10320,87,5,1996-10-03,3,87,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,71,Flotemysost,15,4,"10 - 500 g pkgs.",21.5,4,"Dairy Products",Cheeses,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",3,"Federal Shipping","(503) 555-9931",15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
449,10416,57,20,10416,87,8,1997-01-16,3,87,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,57,"Ravioli Angelo",26,5,"24 - 250 g pkgs.",19.5,5,Grains/Cereals,"Breads, crackers, pasta, and cereal",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665"
501,10437,53,15,10437,87,8,1997-02-05,1,87,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,53,"Perth Pasties",24,6,"48 pieces",32.8,6,Meat/Poultry,"Prepared meats",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",1,"Speedy Express","(503) 555-9831",24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914"
448,10416,53,10,10416,87,8,1997-01-16,3,87,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,53,"Perth Pasties",24,6,"48 pieces",32.8,6,Meat/Poultry,"Prepared meats",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914"
228,10333,21,10,10333,87,5,1996-10-18,3,87,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,21,"Sir Rodneys Scones",8,3,"24 pkgs. x 4 pieces",10,3,Confections,"Desserts, candies, and sweet breads",5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",3,"Federal Shipping","(503) 555-9931",8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448"
447,10416,19,20,10416,87,8,1997-01-16,3,87,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,19,"Teatime Chocolate Biscuits",8,3,"10 boxes x 12 pieces",9.2,3,Confections,"Desserts, candies, and sweet breads",8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448"
59,10269,72,20,10269,89,5,1996-07-31,1,89,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,72,"Mozzarella di Giovanni",14,4,"24 - 200 g pkgs.",34.8,4,"Dairy Products",Cheeses,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",1,"Speedy Express","(503) 555-9831",14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
58,10269,33,60,10269,89,5,1996-07-31,1,89,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,33,Geitost,15,4,"500 g",2.5,4,"Dairy Products",Cheeses,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",1,"Speedy Express","(503) 555-9831",15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
260,10344,8,70,10344,89,4,1996-11-01,2,89,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,8,"Northwoods Cranberry Sauce",3,2,"12 - 12 oz jars",40,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",3,"Grandma Kellys Homestead","Regina Murphy","707 Oxford Rd.","Ann Arbor",48104,USA,"(313) 555-5735"
259,10344,4,35,10344,89,4,1996-11-01,2,89,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,4,"Chef Antons Cajun Seasoning",2,2,"48 - 6 oz jars",22,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",2,"United Package","(503) 555-3199",2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822"
3,10248,72,5,10248,90,5,1996-07-04,3,90,"Wilman Kala","Matti Karttunen","Keskuskatu 45",Helsinki,21240,Finland,72,"Mozzarella di Giovanni",14,4,"24 - 200 g pkgs.",34.8,4,"Dairy Products",Cheeses,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",3,"Federal Shipping","(503) 555-9931",14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
